"group_name" "seqnames" "exonic.gene.sizes"
"Tps_034132" "Tps_LRv5b_scf8" 216
"Tps_034133" "Tps_LRv5b_scf8" 366
"Tps_034134" "Tps_LRv5b_scf8" 360
"Tps_034135" "Tps_LRv5b_scf8" 405
"Tps_034136" "Tps_LRv5b_scf8" 2754
"Tps_034137" "Tps_LRv5b_scf8" 522
"Tps_034138" "Tps_LRv5b_scf8" 261
"Tps_034139" "Tps_LRv5b_scf8" 279
"Tps_034140" "Tps_LRv5b_scf8" 222
"Tps_034141" "Tps_LRv5b_scf8" 747
"Tps_034142" "Tps_LRv5b_scf8" 2772
"Tps_034143" "Tps_LRv5b_scf8" 222
"Tps_034144" "Tps_LRv5b_scf8" 402
"Tps_034145" "Tps_LRv5b_scf8" 405
"Tps_034146" "Tps_LRv5b_scf8" 213
"Tps_034147" "Tps_LRv5b_scf8" 1095
"Tps_034148" "Tps_LRv5b_scf8" 258
"Tps_034149" "Tps_LRv5b_scf8" 2823
"Tps_034150" "Tps_LRv5b_scf8" 225
"Tps_034151" "Tps_LRv5b_scf8" 345
"Tps_034152" "Tps_LRv5b_scf8" 360
"Tps_034153" "Tps_LRv5b_scf8" 399
"Tps_034154" "Tps_LRv5b_scf8" 231
"Tps_034155" "Tps_LRv5b_scf8" 264
"Tps_034156" "Tps_LRv5b_scf8" 207
"Tps_034157" "Tps_LRv5b_scf8" 330
"Tps_034158" "Tps_LRv5b_scf8" 570
"Tps_034159" "Tps_LRv5b_scf8" 444
"Tps_034160" "Tps_LRv5b_scf8" 657
"Tps_034161" "Tps_LRv5b_scf8" 828
"Tps_034162" "Tps_LRv5b_scf8" 231
"Tps_034163" "Tps_LRv5b_scf8" 213
"Tps_034164" "Tps_LRv5b_scf8" 255
"Tps_034165" "Tps_LRv5b_scf8" 243
"Tps_034166" "Tps_LRv5b_scf8" 282
"Tps_034167" "Tps_LRv5b_scf8" 447
"Tps_034168" "Tps_LRv5b_scf8" 1194
"Tps_034169" "Tps_LRv5b_scf8" 258
"Tps_034170" "Tps_LRv5b_scf8" 327
"Tps_034171" "Tps_LRv5b_scf8" 306
"Tps_034172" "Tps_LRv5b_scf8" 537
"Tps_034173" "Tps_LRv5b_scf8" 1125
"Tps_034174" "Tps_LRv5b_scf8" 4086
"Tps_034176" "Tps_LRv5b_scf8" 468
"Tps_034177" "Tps_LRv5b_scf8" 1287
"Tps_034178" "Tps_LRv5b_scf8" 381
"Tps_034179" "Tps_LRv5b_scf8" 387
"Tps_034180" "Tps_LRv5b_scf8" 660
"Tps_034181" "Tps_LRv5b_scf8" 573
"Tps_034182" "Tps_LRv5b_scf8" 384
"Tps_034183" "Tps_LRv5b_scf8" 279
"Tps_034184" "Tps_LRv5b_scf8" 1197
"Tps_034185" "Tps_LRv5b_scf8" 276
"Tps_034186" "Tps_LRv5b_scf8" 204
"Tps_034187" "Tps_LRv5b_scf8" 2544
"Tps_034188" "Tps_LRv5b_scf8" 3042
"Tps_034189" "Tps_LRv5b_scf8" 3522
"Tps_034190" "Tps_LRv5b_scf8" 1905
"Tps_034191" "Tps_LRv5b_scf8" 543
"Tps_034192" "Tps_LRv5b_scf8" 918
"Tps_034193" "Tps_LRv5b_scf8" 414
"Tps_034194" "Tps_LRv5b_scf8" 261
"Tps_034195" "Tps_LRv5b_scf8" 948
"Tps_034196" "Tps_LRv5b_scf8" 234
"Tps_034197" "Tps_LRv5b_scf8" 654
"Tps_034198" "Tps_LRv5b_scf8" 705
"Tps_034199" "Tps_LRv5b_scf8" 921
"Tps_034200" "Tps_LRv5b_scf8" 447
"Tps_034201" "Tps_LRv5b_scf8" 513
"Tps_034202" "Tps_LRv5b_scf8" 216
"Tps_034203" "Tps_LRv5b_scf8" 336
"Tps_034204" "Tps_LRv5b_scf8" 3510
"Tps_034205" "Tps_LRv5b_scf8" 207
"Tps_034206" "Tps_LRv5b_scf8" 288
"Tps_034207" "Tps_LRv5b_scf8" 282
"Tps_034208" "Tps_LRv5b_scf8" 459
"Tps_034209" "Tps_LRv5b_scf8" 1329
"Tps_034210" "Tps_LRv5b_scf8" 3366
"Tps_034211" "Tps_LRv5b_scf8" 1233
"Tps_034212" "Tps_LRv5b_scf8" 1116
"Tps_034213" "Tps_LRv5b_scf8" 543
"Tps_034214" "Tps_LRv5b_scf8" 747
"Tps_034215" "Tps_LRv5b_scf8" 672
"Tps_034216" "Tps_LRv5b_scf8" 1434
"Tps_034217" "Tps_LRv5b_scf8" 2454
"Tps_034218" "Tps_LRv5b_scf8" 339
"Tps_034219" "Tps_LRv5b_scf8" 1014
"Tps_034220" "Tps_LRv5b_scf8" 375
"Tps_034221" "Tps_LRv5b_scf8" 288
"Tps_034222" "Tps_LRv5b_scf8" 258
"Tps_034223" "Tps_LRv5b_scf8" 384
"Tps_034224" "Tps_LRv5b_scf8" 642
"Tps_034225" "Tps_LRv5b_scf8" 1560
"Tps_034226" "Tps_LRv5b_scf8" 357
"Tps_034227" "Tps_LRv5b_scf8" 1515
"Tps_034228" "Tps_LRv5b_scf8" 363
"Tps_034229" "Tps_LRv5b_scf8" 1239
"Tps_034230" "Tps_LRv5b_scf8" 1026
"Tps_034231" "Tps_LRv5b_scf8" 327
"Tps_034232" "Tps_LRv5b_scf8" 942
"Tps_034233" "Tps_LRv5b_scf8" 957
"Tps_034234" "Tps_LRv5b_scf8" 567
"Tps_034235" "Tps_LRv5b_scf8" 324
"Tps_034236" "Tps_LRv5b_scf8" 2505
"Tps_034237" "Tps_LRv5b_scf8" 624
"Tps_034238" "Tps_LRv5b_scf8" 1650
"Tps_034239" "Tps_LRv5b_scf8" 480
"Tps_034240" "Tps_LRv5b_scf8" 1107
"Tps_034241" "Tps_LRv5b_scf8" 369
"Tps_034242" "Tps_LRv5b_scf8" 381
"Tps_034243" "Tps_LRv5b_scf8" 843
"Tps_034244" "Tps_LRv5b_scf8" 1386
"Tps_034245" "Tps_LRv5b_scf8" 360
"Tps_034246" "Tps_LRv5b_scf8" 312
"Tps_034247" "Tps_LRv5b_scf8" 213
"Tps_034248" "Tps_LRv5b_scf8" 243
"Tps_034249" "Tps_LRv5b_scf8" 384
"Tps_034250" "Tps_LRv5b_scf8" 252
"Tps_034251" "Tps_LRv5b_scf8" 231
"Tps_034252" "Tps_LRv5b_scf8" 348
"Tps_034253" "Tps_LRv5b_scf8" 2067
"Tps_034254" "Tps_LRv5b_scf8" 876
"Tps_034255" "Tps_LRv5b_scf8" 981
"Tps_034256" "Tps_LRv5b_scf8" 282
"Tps_034257" "Tps_LRv5b_scf8" 834
"Tps_034258" "Tps_LRv5b_scf8" 3369
"Tps_034259" "Tps_LRv5b_scf8" 336
"Tps_034260" "Tps_LRv5b_scf8" 7230
"Tps_034261" "Tps_LRv5b_scf8" 387
"Tps_034262" "Tps_LRv5b_scf8" 798
"Tps_034263" "Tps_LRv5b_scf8" 894
"Tps_034264" "Tps_LRv5b_scf8" 1317
"Tps_034265" "Tps_LRv5b_scf8" 321
"Tps_034266" "Tps_LRv5b_scf8" 756
"Tps_034267" "Tps_LRv5b_scf8" 1620
"Tps_034268" "Tps_LRv5b_scf8" 1236
"Tps_034269" "Tps_LRv5b_scf8" 1266
"Tps_034270" "Tps_LRv5b_scf8" 543
"Tps_034271" "Tps_LRv5b_scf8" 1233
"Tps_034272" "Tps_LRv5b_scf8" 714
"Tps_034273" "Tps_LRv5b_scf8" 720
"Tps_034274" "Tps_LRv5b_scf8" 585
"Tps_034275" "Tps_LRv5b_scf8" 396
"Tps_034276" "Tps_LRv5b_scf8" 708
"Tps_034277" "Tps_LRv5b_scf8" 708
"Tps_034278" "Tps_LRv5b_scf8" 726
"Tps_034279" "Tps_LRv5b_scf8" 282
"Tps_034280" "Tps_LRv5b_scf8" 369
"Tps_034281" "Tps_LRv5b_scf8" 219
"Tps_034282" "Tps_LRv5b_scf8" 276
"Tps_034283" "Tps_LRv5b_scf8" 429
"Tps_034284" "Tps_LRv5b_scf8" 588
"Tps_034285" "Tps_LRv5b_scf8" 1779
"Tps_034286" "Tps_LRv5b_scf8" 348
"Tps_034287" "Tps_LRv5b_scf8" 648
"Tps_034288" "Tps_LRv5b_scf8" 4422
"Tps_034289" "Tps_LRv5b_scf8" 816
"Tps_034290" "Tps_LRv5b_scf8" 1353
"Tps_034291" "Tps_LRv5b_scf8" 2523
"Tps_034292" "Tps_LRv5b_scf8" 765
"Tps_034293" "Tps_LRv5b_scf8" 1929
"Tps_034294" "Tps_LRv5b_scf8" 3813
"Tps_034295" "Tps_LRv5b_scf8" 2589
"Tps_034296" "Tps_LRv5b_scf8" 1191
"Tps_034297" "Tps_LRv5b_scf8" 1119
"Tps_034298" "Tps_LRv5b_scf8" 222
"Tps_034299" "Tps_LRv5b_scf8" 1641
"Tps_034300" "Tps_LRv5b_scf8" 228
"Tps_034301" "Tps_LRv5b_scf8" 687
"Tps_034302" "Tps_LRv5b_scf8" 597
"Tps_034303" "Tps_LRv5b_scf8" 219
"Tps_034304" "Tps_LRv5b_scf8" 888
"Tps_034305" "Tps_LRv5b_scf8" 204
"Tps_034306" "Tps_LRv5b_scf8" 819
"Tps_034307" "Tps_LRv5b_scf8" 552
"Tps_034308" "Tps_LRv5b_scf8" 2256
"Tps_034309" "Tps_LRv5b_scf8" 1143
"Tps_034310" "Tps_LRv5b_scf8" 345
"Tps_034311" "Tps_LRv5b_scf8" 1158
"Tps_034312" "Tps_LRv5b_scf8" 495
"Tps_034313" "Tps_LRv5b_scf8" 2619
"Tps_034314" "Tps_LRv5b_scf8" 1065
"Tps_034315" "Tps_LRv5b_scf8" 1107
"Tps_034317" "Tps_LRv5b_scf8" 861
"Tps_034318" "Tps_LRv5b_scf8" 1593
"Tps_034319" "Tps_LRv5b_scf8" 1590
"Tps_034320" "Tps_LRv5b_scf8" 249
"Tps_034321" "Tps_LRv5b_scf8" 288
"Tps_034322" "Tps_LRv5b_scf8" 3180
"Tps_034323" "Tps_LRv5b_scf8" 678
"Tps_034324" "Tps_LRv5b_scf8" 471
"Tps_034325" "Tps_LRv5b_scf8" 324
"Tps_034326" "Tps_LRv5b_scf8" 477
"Tps_034327" "Tps_LRv5b_scf8" 930
"Tps_034328" "Tps_LRv5b_scf8" 831
"Tps_034329" "Tps_LRv5b_scf8" 459
"Tps_034330" "Tps_LRv5b_scf8" 258
"Tps_034331" "Tps_LRv5b_scf8" 456
"Tps_034332" "Tps_LRv5b_scf8" 873
"Tps_034333" "Tps_LRv5b_scf8" 216
"Tps_034334" "Tps_LRv5b_scf8" 789
"Tps_034335" "Tps_LRv5b_scf8" 897
"Tps_034336" "Tps_LRv5b_scf8" 1185
"Tps_034337" "Tps_LRv5b_scf8" 1185
"Tps_034338" "Tps_LRv5b_scf8" 426
"Tps_034339" "Tps_LRv5b_scf8" 1074
"Tps_034340" "Tps_LRv5b_scf8" 1128
"Tps_034341" "Tps_LRv5b_scf8" 1962
"Tps_034342" "Tps_LRv5b_scf8" 438
"Tps_034343" "Tps_LRv5b_scf8" 444
"Tps_034344" "Tps_LRv5b_scf8" 204
"Tps_034345" "Tps_LRv5b_scf8" 216
"Tps_034346" "Tps_LRv5b_scf8" 363
"Tps_034347" "Tps_LRv5b_scf8" 282
"Tps_034348" "Tps_LRv5b_scf8" 288
"Tps_034349" "Tps_LRv5b_scf8" 549
"Tps_034350" "Tps_LRv5b_scf8" 1218
"Tps_034351" "Tps_LRv5b_scf8" 228
"Tps_034352" "Tps_LRv5b_scf8" 759
"Tps_034353" "Tps_LRv5b_scf8" 318
"Tps_034354" "Tps_LRv5b_scf8" 213
"Tps_034355" "Tps_LRv5b_scf8" 681
"Tps_034356" "Tps_LRv5b_scf8" 372
"Tps_034357" "Tps_LRv5b_scf8" 399
"Tps_034358" "Tps_LRv5b_scf8" 507
"Tps_034360" "Tps_LRv5b_scf8" 267
"Tps_034361" "Tps_LRv5b_scf8" 291
"Tps_034362" "Tps_LRv5b_scf8" 429
"Tps_034363" "Tps_LRv5b_scf8" 390
"Tps_034364" "Tps_LRv5b_scf8" 1488
"Tps_034365" "Tps_LRv5b_scf8" 906
"Tps_034366" "Tps_LRv5b_scf8" 906
"Tps_034367" "Tps_LRv5b_scf8" 909
"Tps_034368" "Tps_LRv5b_scf8" 348
"Tps_034369" "Tps_LRv5b_scf8" 6072
"Tps_034370" "Tps_LRv5b_scf8" 252
"Tps_034371" "Tps_LRv5b_scf8" 594
"Tps_034372" "Tps_LRv5b_scf8" 1182
"Tps_034373" "Tps_LRv5b_scf8" 258
"Tps_034374" "Tps_LRv5b_scf8" 465
"Tps_034375" "Tps_LRv5b_scf8" 258
"Tps_034376" "Tps_LRv5b_scf8" 510
"Tps_034377" "Tps_LRv5b_scf8" 606
"Tps_034378" "Tps_LRv5b_scf8" 342
"Tps_034379" "Tps_LRv5b_scf8" 957
"Tps_034380" "Tps_LRv5b_scf8" 681
"Tps_034381" "Tps_LRv5b_scf8" 747
"Tps_034382" "Tps_LRv5b_scf8" 345
"Tps_034383" "Tps_LRv5b_scf8" 360
"Tps_034384" "Tps_LRv5b_scf8" 297
"Tps_034385" "Tps_LRv5b_scf8" 1671
"Tps_034386" "Tps_LRv5b_scf8" 2676
"Tps_034387" "Tps_LRv5b_scf8" 336
"Tps_034388" "Tps_LRv5b_scf8" 537
"Tps_034389" "Tps_LRv5b_scf8" 324
"Tps_034390" "Tps_LRv5b_scf8" 3882
"Tps_034391" "Tps_LRv5b_scf8" 1674
"Tps_034392" "Tps_LRv5b_scf8" 2865
"Tps_034393" "Tps_LRv5b_scf8" 4191
"Tps_034394" "Tps_LRv5b_scf8" 783
"Tps_034395" "Tps_LRv5b_scf8" 381
"Tps_034396" "Tps_LRv5b_scf8" 486
"Tps_034397" "Tps_LRv5b_scf8" 561
"Tps_034398" "Tps_LRv5b_scf8" 1770
"Tps_034399" "Tps_LRv5b_scf8" 1026
"Tps_034400" "Tps_LRv5b_scf8" 4074
"Tps_034401" "Tps_LRv5b_scf8" 474
"Tps_034402" "Tps_LRv5b_scf8" 1881
"Tps_034403" "Tps_LRv5b_scf8" 243
"Tps_034404" "Tps_LRv5b_scf8" 2829
"Tps_034405" "Tps_LRv5b_scf8" 1359
"Tps_034406" "Tps_LRv5b_scf8" 2649
"Tps_034407" "Tps_LRv5b_scf8" 711
"Tps_034408" "Tps_LRv5b_scf8" 810
"Tps_034409" "Tps_LRv5b_scf8" 348
"Tps_034410" "Tps_LRv5b_scf8" 414
"Tps_034411" "Tps_LRv5b_scf8" 366
"Tps_034412" "Tps_LRv5b_scf8" 414
"Tps_034413" "Tps_LRv5b_scf8" 342
"Tps_034414" "Tps_LRv5b_scf8" 1134
"Tps_034415" "Tps_LRv5b_scf8" 276
"Tps_034416" "Tps_LRv5b_scf8" 1062
"Tps_034417" "Tps_LRv5b_scf8" 2736
"Tps_034418" "Tps_LRv5b_scf8" 336
"Tps_034419" "Tps_LRv5b_scf8" 444
"Tps_034420" "Tps_LRv5b_scf8" 390
"Tps_034421" "Tps_LRv5b_scf8" 1035
"Tps_034422" "Tps_LRv5b_scf8" 243
"Tps_034423" "Tps_LRv5b_scf8" 249
"Tps_034424" "Tps_LRv5b_scf8" 309
"Tps_034425" "Tps_LRv5b_scf8" 4500
"Tps_034426" "Tps_LRv5b_scf8" 399
"Tps_034427" "Tps_LRv5b_scf8" 1446
"Tps_034428" "Tps_LRv5b_scf8" 465
"Tps_034429" "Tps_LRv5b_scf8" 1878
"Tps_034430" "Tps_LRv5b_scf8" 1143
"Tps_034431" "Tps_LRv5b_scf8" 219
"Tps_034432" "Tps_LRv5b_scf8" 258
"Tps_034433" "Tps_LRv5b_scf8" 564
"Tps_034434" "Tps_LRv5b_scf8" 444
"Tps_034435" "Tps_LRv5b_scf8" 2565
"Tps_034436" "Tps_LRv5b_scf8" 3828
"Tps_034437" "Tps_LRv5b_scf8" 459
"Tps_034438" "Tps_LRv5b_scf8" 426
"Tps_034439" "Tps_LRv5b_scf8" 606
"Tps_034440" "Tps_LRv5b_scf8" 294
"Tps_034441" "Tps_LRv5b_scf8" 1074
"Tps_034442" "Tps_LRv5b_scf8" 2847
"Tps_034443" "Tps_LRv5b_scf8" 438
"Tps_034444" "Tps_LRv5b_scf8" 300
"Tps_034445" "Tps_LRv5b_scf8" 420
"Tps_034446" "Tps_LRv5b_scf8" 216
"Tps_034447" "Tps_LRv5b_scf8" 273
"Tps_034448" "Tps_LRv5b_scf8" 222
"Tps_034449" "Tps_LRv5b_scf8" 207
"Tps_034450" "Tps_LRv5b_scf8" 1383
"Tps_034451" "Tps_LRv5b_scf8" 1191
"Tps_034452" "Tps_LRv5b_scf8" 543
"Tps_034453" "Tps_LRv5b_scf8" 342
"Tps_034454" "Tps_LRv5b_scf8" 264
"Tps_034455" "Tps_LRv5b_scf8" 927
"Tps_034456" "Tps_LRv5b_scf8" 564
"Tps_034457" "Tps_LRv5b_scf8" 210
"Tps_034458" "Tps_LRv5b_scf8" 597
"Tps_034459" "Tps_LRv5b_scf8" 342
"Tps_034460" "Tps_LRv5b_scf8" 771
"Tps_034461" "Tps_LRv5b_scf8" 246
"Tps_034462" "Tps_LRv5b_scf8" 480
"Tps_034463" "Tps_LRv5b_scf8" 2457
"Tps_034464" "Tps_LRv5b_scf8" 1323
"Tps_034465" "Tps_LRv5b_scf8" 1941
"Tps_034466" "Tps_LRv5b_scf8" 435
"Tps_034467" "Tps_LRv5b_scf8" 1635
"Tps_034468" "Tps_LRv5b_scf8" 981
"Tps_034469" "Tps_LRv5b_scf8" 396
"Tps_034470" "Tps_LRv5b_scf8" 2295
"Tps_034471" "Tps_LRv5b_scf8" 1311
"Tps_034472" "Tps_LRv5b_scf8" 1722
"Tps_034473" "Tps_LRv5b_scf8" 762
"Tps_034474" "Tps_LRv5b_scf8" 597
"Tps_034475" "Tps_LRv5b_scf8" 2412
"Tps_034476" "Tps_LRv5b_scf8" 249
"Tps_034477" "Tps_LRv5b_scf8" 282
"Tps_034478" "Tps_LRv5b_scf8" 1323
"Tps_034479" "Tps_LRv5b_scf8" 1395
"Tps_034480" "Tps_LRv5b_scf8" 1749
"Tps_034481" "Tps_LRv5b_scf8" 2568
"Tps_034482" "Tps_LRv5b_scf8" 363
"Tps_034483" "Tps_LRv5b_scf8" 897
"Tps_034484" "Tps_LRv5b_scf8" 1896
"Tps_034485" "Tps_LRv5b_scf8" 378
"Tps_034486" "Tps_LRv5b_scf8" 207
"Tps_034487" "Tps_LRv5b_scf8" 1437
"Tps_034488" "Tps_LRv5b_scf8" 969
"Tps_034489" "Tps_LRv5b_scf8" 423
"Tps_034490" "Tps_LRv5b_scf8" 684
"Tps_034491" "Tps_LRv5b_scf8" 681
"Tps_034492" "Tps_LRv5b_scf8" 327
"Tps_034493" "Tps_LRv5b_scf8" 2127
"Tps_034494" "Tps_LRv5b_scf8" 354
"Tps_034495" "Tps_LRv5b_scf8" 333
"Tps_034496" "Tps_LRv5b_scf8" 282
"Tps_034497" "Tps_LRv5b_scf8" 564
"Tps_034498" "Tps_LRv5b_scf8" 1890
"Tps_034499" "Tps_LRv5b_scf8" 453
"Tps_034500" "Tps_LRv5b_scf8" 4704
"Tps_034501" "Tps_LRv5b_scf8" 2475
"Tps_034502" "Tps_LRv5b_scf8" 726
"Tps_034503" "Tps_LRv5b_scf8" 1338
"Tps_034504" "Tps_LRv5b_scf8" 2283
"Tps_034505" "Tps_LRv5b_scf8" 1236
"Tps_034506" "Tps_LRv5b_scf8" 531
"Tps_034507" "Tps_LRv5b_scf8" 414
"Tps_034508" "Tps_LRv5b_scf8" 834
"Tps_034509" "Tps_LRv5b_scf8" 330
"Tps_034510" "Tps_LRv5b_scf8" 243
"Tps_034511" "Tps_LRv5b_scf8" 396
"Tps_034512" "Tps_LRv5b_scf8" 321
"Tps_034513" "Tps_LRv5b_scf8" 258
"Tps_034514" "Tps_LRv5b_scf8" 513
"Tps_034515" "Tps_LRv5b_scf8" 414
"Tps_034516" "Tps_LRv5b_scf8" 1290
"Tps_034517" "Tps_LRv5b_scf8" 276
"Tps_034518" "Tps_LRv5b_scf8" 918
"Tps_034519" "Tps_LRv5b_scf8" 240
"Tps_034520" "Tps_LRv5b_scf8" 429
"Tps_034521" "Tps_LRv5b_scf8" 201
"Tps_034522" "Tps_LRv5b_scf8" 318
"Tps_034523" "Tps_LRv5b_scf8" 222
"Tps_034524" "Tps_LRv5b_scf8" 495
"Tps_034525" "Tps_LRv5b_scf8" 5535
"Tps_034526" "Tps_LRv5b_scf8" 2364
"Tps_034527" "Tps_LRv5b_scf8" 1767
"Tps_034528" "Tps_LRv5b_scf8" 294
"Tps_034529" "Tps_LRv5b_scf8" 1152
"Tps_034530" "Tps_LRv5b_scf8" 207
"Tps_034531" "Tps_LRv5b_scf8" 366
"Tps_034532" "Tps_LRv5b_scf8" 1332
"Tps_034533" "Tps_LRv5b_scf8" 1608
"Tps_034534" "Tps_LRv5b_scf8" 279
"Tps_034535" "Tps_LRv5b_scf8" 570
"Tps_034536" "Tps_LRv5b_scf8" 1068
"Tps_034537" "Tps_LRv5b_scf8" 1779
"Tps_034538" "Tps_LRv5b_scf8" 234
"Tps_034539" "Tps_LRv5b_scf8" 489
"Tps_034540" "Tps_LRv5b_scf8" 813
"Tps_034541" "Tps_LRv5b_scf8" 6969
"Tps_034542" "Tps_LRv5b_scf8" 870
"Tps_034543" "Tps_LRv5b_scf8" 746
"Tps_034544" "Tps_LRv5b_scf8" 264
"Tps_034545" "Tps_LRv5b_scf8" 231
"Tps_034546" "Tps_LRv5b_scf8" 1359
"Tps_034547" "Tps_LRv5b_scf8" 258
"Tps_034548" "Tps_LRv5b_scf8" 300
"Tps_034549" "Tps_LRv5b_scf8" 864
"Tps_034550" "Tps_LRv5b_scf8" 450
"Tps_034551" "Tps_LRv5b_scf8" 624
"Tps_034552" "Tps_LRv5b_scf8" 705
"Tps_034553" "Tps_LRv5b_scf8" 870
"Tps_034554" "Tps_LRv5b_scf8" 480
"Tps_034555" "Tps_LRv5b_scf8" 483
"Tps_034556" "Tps_LRv5b_scf8" 279
"Tps_034557" "Tps_LRv5b_scf8" 939
"Tps_034558" "Tps_LRv5b_scf8" 1296
"Tps_034559" "Tps_LRv5b_scf8" 675
"Tps_034560" "Tps_LRv5b_scf8" 378
"Tps_034561" "Tps_LRv5b_scf8" 735
"Tps_034562" "Tps_LRv5b_scf8" 735
"Tps_034563" "Tps_LRv5b_scf8" 378
"Tps_034564" "Tps_LRv5b_scf8" 1455
"Tps_034565" "Tps_LRv5b_scf8" 2199
"Tps_034566" "Tps_LRv5b_scf8" 219
"Tps_034567" "Tps_LRv5b_scf8" 495
"Tps_034568" "Tps_LRv5b_scf8" 585
"Tps_034569" "Tps_LRv5b_scf8" 567
"Tps_034570" "Tps_LRv5b_scf8" 1104
"Tps_034571" "Tps_LRv5b_scf8" 1044
"Tps_034573" "Tps_LRv5b_scf8" 498
"Tps_034574" "Tps_LRv5b_scf8" 573
"Tps_034575" "Tps_LRv5b_scf8" 210
"Tps_034576" "Tps_LRv5b_scf8" 1149
"Tps_034577" "Tps_LRv5b_scf8" 2319
"Tps_034578" "Tps_LRv5b_scf8" 261
"Tps_034579" "Tps_LRv5b_scf8" 864
"Tps_034580" "Tps_LRv5b_scf8" 210
"Tps_034581" "Tps_LRv5b_scf8" 258
"Tps_034582" "Tps_LRv5b_scf8" 315
"Tps_034583" "Tps_LRv5b_scf8" 207
"Tps_034584" "Tps_LRv5b_scf8" 225
"Tps_034585" "Tps_LRv5b_scf8" 219
"Tps_034586" "Tps_LRv5b_scf8" 249
"Tps_034587" "Tps_LRv5b_scf8" 1284
"Tps_034588" "Tps_LRv5b_scf8" 540
"Tps_034589" "Tps_LRv5b_scf8" 465
"Tps_034590" "Tps_LRv5b_scf8" 456
"Tps_034591" "Tps_LRv5b_scf8" 552
"Tps_034592" "Tps_LRv5b_scf8" 5391
"Tps_034593" "Tps_LRv5b_scf8" 1986
"Tps_034594" "Tps_LRv5b_scf8" 804
"Tps_034595" "Tps_LRv5b_scf8" 2622
"Tps_034596" "Tps_LRv5b_scf8" 3150
"Tps_034597" "Tps_LRv5b_scf8" 1509
"Tps_034598" "Tps_LRv5b_scf8" 384
"Tps_034599" "Tps_LRv5b_scf8" 3357
"Tps_034600" "Tps_LRv5b_scf8" 1368
"Tps_034601" "Tps_LRv5b_scf8" 267
"Tps_034602" "Tps_LRv5b_scf8" 1047
"Tps_034603" "Tps_LRv5b_scf8" 1023
"Tps_034604" "Tps_LRv5b_scf8" 1632
"Tps_034605" "Tps_LRv5b_scf8" 675
"Tps_034606" "Tps_LRv5b_scf8" 3447
"Tps_034607" "Tps_LRv5b_scf8" 423
"Tps_034608" "Tps_LRv5b_scf8" 252
"Tps_034609" "Tps_LRv5b_scf8" 1161
"Tps_034610" "Tps_LRv5b_scf8" 558
"Tps_034611" "Tps_LRv5b_scf8" 3716
"Tps_034612" "Tps_LRv5b_scf8" 1617
"Tps_034613" "Tps_LRv5b_scf8" 1170
"Tps_034614" "Tps_LRv5b_scf8" 1614
"Tps_034615" "Tps_LRv5b_scf8" 1938
"Tps_034616" "Tps_LRv5b_scf8" 999
"Tps_034617" "Tps_LRv5b_scf8" 342
"Tps_034618" "Tps_LRv5b_scf8" 5253
"Tps_034619" "Tps_LRv5b_scf8" 288
"Tps_034620" "Tps_LRv5b_scf8" 1380
"Tps_034621" "Tps_LRv5b_scf8" 405
"Tps_034622" "Tps_LRv5b_scf8" 612
"Tps_034623" "Tps_LRv5b_scf8" 1116
"Tps_034624" "Tps_LRv5b_scf8" 357
"Tps_034625" "Tps_LRv5b_scf8" 387
"Tps_034626" "Tps_LRv5b_scf8" 225
"Tps_034627" "Tps_LRv5b_scf8" 705
"Tps_034628" "Tps_LRv5b_scf8" 405
"Tps_034629" "Tps_LRv5b_scf8" 1410
"Tps_034630" "Tps_LRv5b_scf8" 705
"Tps_034631" "Tps_LRv5b_scf8" 699
"Tps_034632" "Tps_LRv5b_scf8" 1068
"Tps_034633" "Tps_LRv5b_scf8" 492
"Tps_034634" "Tps_LRv5b_scf8" 219
"Tps_034635" "Tps_LRv5b_scf8" 2325
"Tps_034636" "Tps_LRv5b_scf8" 414
"Tps_034637" "Tps_LRv5b_scf8" 444
"Tps_034638" "Tps_LRv5b_scf8" 2184
"Tps_034639" "Tps_LRv5b_scf8" 282
"Tps_034640" "Tps_LRv5b_scf8" 4371
"Tps_034641" "Tps_LRv5b_scf8" 210
"Tps_034642" "Tps_LRv5b_scf8" 1548
"Tps_034643" "Tps_LRv5b_scf8" 3258
"Tps_034644" "Tps_LRv5b_scf8" 738
"Tps_034645" "Tps_LRv5b_scf8" 1509
"Tps_034646" "Tps_LRv5b_scf8" 1407
"Tps_034647" "Tps_LRv5b_scf8" 768
"Tps_034648" "Tps_LRv5b_scf8" 219
"Tps_034649" "Tps_LRv5b_scf8" 1719
"Tps_034650" "Tps_LRv5b_scf8" 543
"Tps_034651" "Tps_LRv5b_scf8" 3868
"Tps_034652" "Tps_LRv5b_scf8" 4692
"Tps_034653" "Tps_LRv5b_scf8" 2013
"Tps_034654" "Tps_LRv5b_scf8" 360
"Tps_034655" "Tps_LRv5b_scf8" 339
"Tps_034656" "Tps_LRv5b_scf8" 25239
"Tps_034657" "Tps_LRv5b_scf8" 705
"Tps_034658" "Tps_LRv5b_scf8" 285
"Tps_034659" "Tps_LRv5b_scf8" 927
"Tps_034660" "Tps_LRv5b_scf8" 207
"Tps_034661" "Tps_LRv5b_scf8" 1425
"Tps_034662" "Tps_LRv5b_scf8" 609
"Tps_034663" "Tps_LRv5b_scf8" 690
"Tps_034664" "Tps_LRv5b_scf8" 1101
"Tps_034665" "Tps_LRv5b_scf8" 438
"Tps_034666" "Tps_LRv5b_scf8" 354
